"station_id","year","value"
"GOLD11",12,33.0487
"GOLD11",13,39.2112
"GOLD11",14,45.0056
"GOLD11",15,62.1506
"GOLD11",16,30.6058
"GOLD11",17,31.1514
"GOLD11",18,50.4668
"GOLD11",19,26.3283
"GOLD11",20,55.3953
"GOLD11",21,37.4376
"GOLD11",22,39.004
"GOLD11",23,63.9659
"GOLD11",24,27.0773
"GOLD11",25,37.2806
"GOLD11",26,36.2179
"GOLD11",27,38.8144
"GOLD11",28,33.2033
"GOLD11",29,39.7438
"GOLD11",30,53.8242
"GOLD11",31,30.1149
"GOLD11",32,46.3576
"GOLD11",33,50.4502
"GOLD11",34,58.791
"GOLD11",35,41.0018
"GOLD11",36,52.1684
"GOLD11",37,46.3331
"GOLD11",38,37.9462
"GOLD11",39,40.1182
"GOLD11",40,41.3657
"GOLD11",41,188.7783
"GOLD11",42,42.8175
"GOLD11",43,37.7338
"GOLD11",44,23.3799
"GOLD11",45,26.5915
"GOLD11",46,35.6892
"GOLD11",47,41.3889
"GOLD11",48,39.1623
"GOLD11",49,49.5791
"GOLD11",50,64.477
"GOLD11",51,63.427
"GOLD11",52,69.7026
"GOLD11",53,61.3037
"GOLD11",54,46.6699
"GOLD11",55,43.1218
"GOLD11",56,33.5292
"GOLD11",57,46.7304
"GOLD11",58,43.2269
"GOLD11",59,35.5897
"GOLD11",60,42.4613
"GOLD11",61,31.9899
"GOLD11",62,29.6487
"GOLD11",63,47.3405
"GOLD11",64,32.3082
"GOLD11",65,35.346
"GOLD11",66,121.2959
"GOLD11",67,68.9726
"GOLD11",68,30.3206
"GOLD11",69,84.5688
"GOLD11",70,32.4972
"GOLD11",71,59.6105
"GOLD11",72,56.7074
"GOLD11",73,66.6366
"GOLD11",74,54.5838
"GOLD11",75,35.2131
"GOLD11",76,45.6123
"GOLD11",77,57.1614
"GOLD11",78,67.0451
"GOLD11",79,78.8874
"GOLD11",80,33.2942
"GOLD11",81,58.801
"GOLD11",82,55.7748
"GOLD11",83,51.9698
"GOLD11",84,42.2568
"GOLD11",85,30.8231
"GOLD11",86,35.8476
"GOLD11",87,35.17
"GOLD11",88,54.3214
"GOLD11",89,39.6457
"GOLD11",90,34.8215
"GOLD11",91,54.3861
"GOLD11",92,83.0028
"GOLD11",93,62.8239
"GOLD11",94,35.4849
"GOLD11",95,31.3803
"GOLD11",96,41.1088
"GOLD11",97,53.8178
"GOLD11",98,46.0137
"GOLD11",99,59.12
"GOLD11",100,23.5144
"GOLD11",101,27.6523
"GOLD11",102,80.2414
"GOLD11",103,31.2489
"GOLD11",104,38.0759
"GOLD11",105,57.2038
"GOLD11",106,39.6548
"GOLD11",107,36.6563
"GOLD11",108,34.8252
"GOLD11",109,54.9542
"GOLD11",110,42.1283
"GOLD11",111,69.416
"GOLD11",112,82.4947
"GOLD11",113,43.5223
"GOLD11",114,57.6503
"GOLD11",115,44.087
"GOLD11",116,70.7316
"GOLD11",117,45.5939
"GOLD11",118,45.7409
"GOLD11",119,38.3015
"GOLD11",120,35.0414
"GOLD11",121,42.6814
"GOLD11",122,40.1027
"GOLD11",123,49.5367
"GOLD11",124,48.0214
"GOLD11",125,42.1169
"GOLD11",126,69.148
"GOLD11",127,49.3958
"GOLD11",128,53.6629
"GOLD11",129,36.2778
"GOLD11",130,99.416
"GOLD11",131,40.5446
"GOLD11",132,37.238
"GOLD11",133,36.5183
"GOLD11",134,83.0517
"GOLD11",135,55.9829
"GOLD11",136,74.9195
"GOLD11",137,57.0418
"GOLD11",138,53.3767
"GOLD11",139,84.7454
"GOLD11",140,81.9426
"GOLD11",141,61.835
"GOLD11",142,27.8099
"GOLD11",143,76.2631
"GOLD11",144,29.807
"GOLD11",145,50.2026
"GOLD11",146,38.8161
"GOLD11",147,31.7347
"GOLD11",148,30.8473
"GOLD11",149,39.9417
"GOLD11",150,44.9032
"GOLD11",151,42.9903
"GOLD11",152,41.2005
"GOLD11",153,56.1542
"GOLD11",154,31.4442
"GOLD11",155,48.0766
"GOLD11",156,64.5256
"GOLD11",157,56.7919
"GOLD11",158,40.4254
"GOLD11",159,41.1798
"GOLD11",160,60.1807
"GOLD11",161,50.2132
"GOLD11",162,56.0014
"GOLD11",163,55.0825
"GOLD11",164,40.7186
"GOLD11",165,45.1809
"GOLD11",166,29.2186
"GOLD11",167,40.3469
"GOLD11",168,38.8954
"GOLD11",169,30.5309
"GOLD11",170,49.5068
"GOLD11",171,57.9463
"GOLD11",172,63.2485
"GOLD11",173,58.5939
"GOLD11",174,81.2869
"GOLD11",175,48.2279
"GOLD11",176,72.4709
"GOLD11",177,31.0022
"GOLD11",178,59.7922
"GOLD11",179,34.8508
"GOLD11",180,57.6522
"GOLD11",181,59.7766
"GOLD11",182,57.5455
"GOLD11",183,36.8886
"GOLD11",184,81.4134
"GOLD11",185,80.148
"GOLD11",186,52.9578
"GOLD11",187,31.6589
"GOLD11",188,46.527
"GOLD11",189,46.7726
"GOLD11",190,23.6029
"GOLD11",191,41.3995
"GOLD11",192,55.3901
"GOLD11",193,77.8511
"GOLD11",194,44.8401
"GOLD11",195,67.2964
"GOLD11",196,52.1004
"GOLD11",197,32.087
"GOLD11",198,30.1632
"GOLD11",199,38.9427
"GOLD11",200,64.0832
"GOLD12",1,61.3652
"GOLD12",2,29.2845
"GOLD12",3,115.2523
"GOLD12",4,30.9216
"GOLD12",5,28.6881
"GOLD12",6,25.138
"GOLD12",7,83.895
"GOLD12",8,48.6167
"GOLD12",9,29.4122
"GOLD12",10,28.6736
"GOLD12",11,42.6258
"GOLD12",12,86.9997
"GOLD12",13,44.5536
"GOLD12",14,58.6407
"GOLD12",15,31.1433
"GOLD12",16,82.266
"GOLD12",17,62.909
"GOLD12",18,46.9223
"GOLD12",19,29.6594
"GOLD12",20,48.0209
"GOLD12",21,69.621
"GOLD12",22,78.7138
"GOLD12",23,48.8702
"GOLD12",24,69.1282
"GOLD12",25,29.8535
"GOLD12",26,45.2065
"GOLD12",27,30.1164
"GOLD12",28,39.0411
"GOLD12",29,46.0196
"GOLD12",30,33.8476
"GOLD12",31,43.8125
"GOLD12",32,42.6354
"GOLD12",33,33.6912
"GOLD12",34,49.7962
"GOLD12",35,30.2692
"GOLD12",36,56.1973
"GOLD12",37,34.3844
"GOLD12",38,64.3498
"GOLD12",39,62.3492
"GOLD12",40,47.7459
"GOLD12",41,46.5827
"GOLD12",42,49.9556
"GOLD12",43,36.29
"GOLD12",44,40.1931
"GOLD12",45,57.4765
"GOLD12",46,68.9893
"GOLD12",47,29.0844
"GOLD12",48,44.3367
"GOLD12",49,51.9505
"GOLD12",50,40.602
"GOLD12",51,38.7687
"GOLD12",52,58.2618
"GOLD12",53,36.8829
"GOLD12",54,43.1549
"GOLD12",55,53.2994
"GOLD12",56,61.7125
"GOLD12",57,120.0887
"GOLD12",58,67.967
"GOLD12",59,70.1351
"GOLD12",60,54.9747
"GOLD12",61,44.7354
"GOLD12",62,83.7945
"GOLD12",63,85.8357
"GOLD12",64,71.7609
"GOLD12",65,46.2105
"GOLD12",66,59.4109
"GOLD12",67,58.8546
"GOLD12",68,39.7665
"GOLD12",69,51.8619
"GOLD12",70,59.5196
"GOLD12",71,133.4909
"GOLD12",72,25.1742
"GOLD12",73,32.8267
"GOLD12",74,35.2395
"GOLD12",75,38.4264
"GOLD12",76,44.9735
"GOLD12",77,46.4967
"GOLD12",78,53.1109
"GOLD12",79,72.9119
"GOLD12",80,47.8872
"GOLD12",81,43.7006
"GOLD12",82,94.2028
"GOLD12",83,24.9712
"GOLD12",84,72.9189
"GOLD12",85,61.3445
"GOLD12",86,29.9975
"GOLD12",87,63.8326
"GOLD12",88,48.115
"GOLD12",89,51.1217
"GOLD12",90,58.0867
"GOLD12",91,31.105
"GOLD12",92,43.806
"GOLD12",93,77.8552
"GOLD12",94,52.8229
"GOLD12",95,41.3665
"GOLD12",96,48.9356
"GOLD12",97,106.2345
"GOLD12",98,27.8987
"GOLD12",99,30.8715
"GOLD12",100,66.6851
"GOLD12",101,59.2429
"GOLD12",102,71.9471
"GOLD12",103,33.1262
"GOLD12",104,30.8881
"GOLD12",105,61.9856
"GOLD12",106,33.3004
"GOLD12",107,42.0735
"GOLD12",108,50.1394
"GOLD12",109,50.141
"GOLD12",110,55.385
"GOLD12",111,36.9373
"GOLD12",112,46.5761
"GOLD12",113,38.4997
"GOLD12",114,49.5835
"GOLD12",115,42.7775
"GOLD12",116,48.6844
"GOLD12",117,29.5506
"GOLD12",118,33.0888
"GOLD12",119,36.5061
"GOLD12",120,65.0255
"GOLD12",121,36.7957
"GOLD12",122,54.1166
"GOLD12",123,80.7986
"GOLD12",124,40.2172
"GOLD12",125,46.7285
"GOLD12",126,43.2118
"GOLD12",127,86.9942
"GOLD12",128,65.095
"GOLD12",129,38.2667
"GOLD12",130,47.5493
"GOLD12",131,43.0882
"GOLD12",132,50.9349
"GOLD12",133,44.018
"GOLD12",134,70.4109
"GOLD12",135,44.2797
"GOLD12",136,62.4983
"GOLD12",137,43.8595
"GOLD12",138,52.7671
"GOLD12",139,55.01
"GOLD12",140,41.7302
"GOLD12",141,53.0677
"GOLD12",142,76.7115
"GOLD12",143,73.7064
"GOLD12",144,35.9384
"GOLD12",145,38.813
"GOLD12",146,53.5081
"GOLD12",147,40.5915
"GOLD12",148,53.9298
"GOLD12",149,52.7167
"GOLD12",150,59.8848
"GOLD12",151,28.2102
"GOLD12",152,31.8419
"GOLD12",153,36.1673
"GOLD12",154,29.9692
"GOLD12",155,57.8576
"GOLD12",156,38.5384
"GOLD12",157,49.7764
"GOLD12",158,35.093
"GOLD12",159,69.7322
"GOLD12",160,34.3331
"GOLD12",161,96.9133
"GOLD12",162,45.0891
"GOLD12",163,43.8544
"GOLD12",164,49.2018
"GOLD12",165,67.8296
"GOLD12",166,29.3846
"GOLD12",167,26.6603
"GOLD12",168,65.9723
"GOLD12",169,31.2517
"GOLD12",170,67.8947
"GOLD12",171,19.9683
"GOLD12",172,45.321
"GOLD12",173,60.1255
"GOLD12",174,64.4566
"GOLD12",175,47.0953
"GOLD12",176,103.2199
"GOLD12",177,50.0909
"GOLD12",178,61.3475
"GOLD12",179,39.4896
"GOLD12",180,44.3216
"GOLD12",181,35.7098
"GOLD12",182,40.1341
"GOLD12",183,29.0385
"GOLD12",184,59.9747
"GOLD12",185,52.5687
"GOLD12",186,34.4347
"GOLD12",187,42.0804
"GOLD12",188,95.8935
"GOLD12",189,42.6492
"GOLD12",190,47.9017
"GOLD12",191,50.0381
"GOLD12",192,28.6753
"GOLD12",193,35.9757
"GOLD12",194,46.0621
"GOLD12",195,62.891
"GOLD12",196,64.0337
"GOLD12",197,47.9307
"GOLD12",198,43.6193
"GOLD12",199,24.7693
"GOLD12",200,35.9566
"GOLD13",1,48.6447
"GOLD13",2,44.0559
"GOLD13",3,44.0749
"GOLD13",4,31.501
"GOLD13",5,40.1655
"GOLD13",6,52.627
"GOLD13",7,70.646
"GOLD13",8,45.5844
"GOLD13",9,32.8819
"GOLD13",10,45.8429
"GOLD13",11,83.6632
"GOLD13",12,54.5061
"GOLD13",13,51.4947
"GOLD13",14,41.3678
"GOLD13",15,45.1689
"GOLD13",16,72.8642
"GOLD13",17,58.1047
"GOLD13",18,37.0592
"GOLD13",19,31.2534
"GOLD13",20,44.566
"GOLD13",21,57.2575
"GOLD13",22,30.5151
"GOLD13",23,30.1201
"GOLD13",24,46.0628
"GOLD13",25,39.5704
"GOLD13",26,65.2501
"GOLD13",27,48.7616
"GOLD13",28,61.0323
"GOLD13",29,33.1343
"GOLD13",30,78.3476
"GOLD13",31,55.1771
"GOLD13",32,50.3024
"GOLD13",33,47.9873
"GOLD13",34,48.4872
"GOLD13",35,70.3456
"GOLD13",36,77.8912
"GOLD13",37,56.2341
"GOLD13",38,42.7627
"GOLD13",39,46.0693
"GOLD13",40,37.3327
"GOLD13",41,47.5386
"GOLD13",42,41.6994
"GOLD13",43,56.0156
"GOLD13",44,71.1285
"GOLD13",45,57.3873
"GOLD13",46,51.3506
"GOLD13",47,41.2938
"GOLD13",48,58.3733
"GOLD13",49,34.7788
"GOLD13",50,38.8323
"GOLD13",51,39.0155
"GOLD13",52,35.2772
"GOLD13",53,48.7832
"GOLD13",54,34.1388
"GOLD13",55,60.105
"GOLD13",56,41.5633
"GOLD13",57,124.4457
"GOLD13",58,64.6689
"GOLD13",59,68.7723
"GOLD13",60,60.9961
"GOLD13",61,75.2303
"GOLD13",62,51.5368
"GOLD13",63,26.2997
"GOLD13",64,53.2427
"GOLD13",65,54.2223
"GOLD13",66,24.9143
"GOLD13",67,90.9387
"GOLD13",68,37.9547
"GOLD13",69,37.727
"GOLD13",70,44.2052
"GOLD13",71,58.6137
"GOLD13",72,72.5769
"GOLD13",73,67.0737
"GOLD13",74,39.3016
"GOLD13",75,51.1115
"GOLD13",76,28.5444
"GOLD13",77,29.979
"GOLD13",78,34.6708
"GOLD13",79,52.2452
"GOLD13",80,61.1588
"GOLD13",81,34.2354
"GOLD13",82,28.3748
"GOLD13",83,39.4719
"GOLD13",84,69.2071
"GOLD13",85,44.6437
"GOLD13",86,51.2387
"GOLD13",87,35.3905
"GOLD13",88,52.6002
"GOLD13",89,47.9085
"GOLD13",90,68.7844
"GOLD13",91,85.5888
"GOLD13",92,116.9202
"GOLD13",93,36.0338
"GOLD13",94,47.0491
"GOLD13",95,42.3671
"GOLD13",96,54.9777
"GOLD13",97,42.3278
"GOLD13",98,32.7914
"GOLD13",99,56.9737
"GOLD13",100,41.9653
"GOLD13",101,35.7962
"GOLD13",102,64.2545
"GOLD13",103,62.3909
"GOLD13",104,28.4499
"GOLD13",105,59.8116
"GOLD13",106,35.7718
"GOLD13",107,40.1924
"GOLD13",108,88.078
"GOLD13",109,53.2971
"GOLD13",110,60.1036
"GOLD13",111,45.0731
"GOLD13",112,54.0411
"GOLD13",113,34.605
"GOLD13",114,41.1941
"GOLD13",115,72.5477
"GOLD13",116,80.3601
"GOLD13",117,36.3279
"GOLD13",118,36.4465
"GOLD13",119,43.2166
"GOLD13",120,26.3494
"GOLD13",121,63.785
"GOLD13",122,65.9857
"GOLD13",123,46.1795
"GOLD13",124,28.1042
"GOLD13",125,51.5891
"GOLD13",126,29.5596
"GOLD13",127,35.3801
"GOLD13",128,43.9434
"GOLD13",129,53.3539
"GOLD13",130,37.2521
"GOLD13",131,38.8754
"GOLD13",132,38.8325
"GOLD13",133,51.457
"GOLD13",134,44.0082
"GOLD13",135,54.48
"GOLD13",136,74.6509
"GOLD13",137,40.3178
"GOLD13",138,45.3978
"GOLD13",139,48.0884
"GOLD13",140,23.4305
"GOLD13",141,44.3795
"GOLD13",142,87.7075
"GOLD13",143,39.0604
"GOLD13",144,67.1963
"GOLD13",145,28.457
"GOLD13",146,48.2671
"GOLD13",147,34.7125
"GOLD13",148,22.8074
"GOLD13",149,47.977
"GOLD13",150,71.0779
"GOLD13",151,39.5126
"GOLD13",152,37.3531
"GOLD13",153,77.4595
"GOLD13",154,90.1011
"GOLD13",155,36.8942
"GOLD13",156,64.2521
"GOLD13",157,37.9697
"GOLD13",158,57.5511
"GOLD13",159,56.8174
"GOLD13",160,48.829
"GOLD13",161,96.8206
"GOLD13",162,85.661
"GOLD13",163,59.9184
"GOLD13",164,31.3852
"GOLD13",165,48.0674
"GOLD13",166,39.3672
"GOLD13",167,60.2464
"GOLD13",168,49.3199
"GOLD13",169,39.3019
"GOLD13",170,56.0375
"GOLD13",171,46.0975
"GOLD13",172,55.0883
"GOLD13",173,40.6707
"GOLD13",174,58.8748
"GOLD13",175,29.9049
"GOLD13",176,52.5825
"GOLD13",177,51.5265
"GOLD13",178,33.7442
"GOLD13",179,53.6372
"GOLD13",180,32.6557
"GOLD13",181,59.1095
"GOLD13",182,43.3717
"GOLD13",183,41.3441
"GOLD13",184,64.1576
"GOLD13",185,47.3063
"GOLD13",186,48.8767
"GOLD13",187,49.849
"GOLD13",188,52.5797
"GOLD13",189,49.9731
"GOLD13",190,37.1642
"GOLD13",191,62.1032
"GOLD13",192,59.8376
"GOLD13",193,49.4098
"GOLD13",194,36.4645
"GOLD13",195,42.4521
"GOLD13",196,26.7752
"GOLD13",197,62.568
"GOLD13",198,77.6421
"GOLD13",199,65.2292
"GOLD13",200,46.4484
"GOLD14",1,34.0576
"GOLD14",2,33.0427
"GOLD14",3,47.6617
"GOLD14",4,57.5769
"GOLD14",5,36.369
"GOLD14",6,46.7841
"GOLD14",7,49.0883
"GOLD14",8,48.0298
"GOLD14",9,84.7237
"GOLD14",10,40.065
"GOLD14",11,81.2687
"GOLD14",12,49.1966
"GOLD14",13,55.8087
"GOLD14",14,44.8706
"GOLD14",15,45.4826
"GOLD14",16,42.1839
"GOLD14",17,40.3471
"GOLD14",18,26.549
"GOLD14",19,52.014
"GOLD14",20,50.4421
"GOLD14",21,53.2031
"GOLD14",22,43.3915
"GOLD14",23,56.2951
"GOLD14",24,56.4757
"GOLD14",25,53.3981
"GOLD14",26,47.1011
"GOLD14",27,37.3363
"GOLD14",28,33.2401
"GOLD14",29,79.3457
"GOLD14",30,31.9123
"GOLD14",31,49.3926
"GOLD14",32,50.7825
"GOLD14",33,47.0556
"GOLD14",34,39.2644
"GOLD14",35,92.9427
"GOLD14",36,31.3696
"GOLD14",37,34.4714
"GOLD14",38,44.579
"GOLD14",39,34.8567
"GOLD14",40,37.2927
"GOLD14",41,63.2243
"GOLD14",42,39.5862
"GOLD14",43,78.2941
"GOLD14",44,47.8823
"GOLD14",45,30.4251
"GOLD14",46,44.8816
"GOLD14",47,33.1819
"GOLD14",48,19.5247
"GOLD14",49,42.3052
"GOLD14",50,70.6215
"GOLD14",51,68.2655
"GOLD14",52,77.5179
"GOLD14",53,115.841
"GOLD14",54,75.9203
"GOLD14",55,77.6543
"GOLD14",56,28.248
"GOLD14",57,49.3669
"GOLD14",58,42.5629
"GOLD14",59,37.2464
"GOLD14",60,75.8909
"GOLD14",61,60.2508
"GOLD14",62,48.3332
"GOLD14",63,50.3212
"GOLD14",64,65.9901
"GOLD14",65,106.7846
"GOLD14",66,32.7004
"GOLD14",67,42.3616
"GOLD14",68,52.4379
"GOLD14",69,50.9409
"GOLD14",70,56.7662
"GOLD14",71,43.2308
"GOLD14",72,74.9218
"GOLD14",73,52.8687
"GOLD14",74,73.6982
"GOLD14",75,88.0612
"GOLD14",76,52.0189
"GOLD14",77,57.8603
"GOLD14",78,41.0963
"GOLD14",79,44.8737
"GOLD14",80,34.3141
"GOLD14",81,66.1186
"GOLD14",82,47.1413
"GOLD14",83,31.389
"GOLD14",84,70.0324
"GOLD14",85,35.9648
"GOLD14",86,39.5616
"GOLD14",87,38.5334
"GOLD14",88,43.7904
"GOLD14",89,35.5361
"GOLD14",90,46.6271
"GOLD14",91,52.1022
"GOLD14",92,56.3367
"GOLD14",93,73.8765
"GOLD14",94,31.57
"GOLD14",95,56.133
"GOLD14",96,58.9734
"GOLD14",97,31.4117
"GOLD14",98,45.3615
"GOLD14",99,26.4767
"GOLD14",100,52.4517
"GOLD14",101,28.5073
"GOLD14",102,47.7631
"GOLD14",103,59.9569
"GOLD14",104,30.1987
"GOLD14",105,26.9382
"GOLD14",106,39.0345
"GOLD14",107,33.7953
"GOLD14",108,48.8443
"GOLD14",109,48.8949
"GOLD14",110,62.0204
"GOLD14",111,44.9846
"GOLD14",112,63.9689
"GOLD14",113,45.5019
"GOLD14",114,35.8922
"GOLD14",115,58.4783
"GOLD14",116,43.461
"GOLD14",117,39.8222
"GOLD14",118,38.9166
"GOLD14",119,34.9786
"GOLD14",120,39.7119
"GOLD14",121,65.6172
"GOLD14",122,39.6929
"GOLD14",123,70.4056
"GOLD14",124,36.4173
"GOLD14",125,40.9668
"GOLD14",126,38.6797
"GOLD14",127,63.6516
"GOLD14",128,68.7197
"GOLD14",129,51.352
"GOLD14",130,74.0326
"GOLD14",131,38.9994
"GOLD14",132,80.1492
"GOLD14",133,83.2057
"GOLD14",134,74.8713
"GOLD14",135,40.2338
"GOLD14",136,49.301
"GOLD14",137,53.8636
"GOLD14",138,62.2634
"GOLD14",139,69.9951
"GOLD14",140,47.4644
"GOLD14",141,37.1302
"GOLD14",142,47.0832
"GOLD14",143,56.5012
"GOLD14",144,34.883
"GOLD14",145,54.0417
"GOLD14",146,73.0642
"GOLD14",147,46.6958
"GOLD14",148,42.3467
"GOLD14",149,79.7667
"GOLD14",150,36.9729
"GOLD14",151,31.0595
"GOLD14",152,44.4082
"GOLD14",153,39.4913
"GOLD14",154,53.3688
"GOLD14",155,42.6133
"GOLD14",156,33.6291
"GOLD14",157,25.0497
"GOLD14",158,86.1918
"GOLD14",159,54.8043
"GOLD14",160,193.907
"GOLD14",161,44.1142
"GOLD14",162,81.9821
"GOLD14",163,31.7671
"GOLD14",164,81.0668
"GOLD14",165,39.5402
"GOLD14",166,49.2018
"GOLD14",167,48.3467
"GOLD14",168,75.4404
"GOLD14",169,106.265
"GOLD14",170,40.8773
"GOLD14",171,39.2084
"GOLD14",172,64.9019
"GOLD14",173,42.7209
"GOLD14",174,55.4898
"GOLD14",175,40.4779
"GOLD14",176,34.0552
"GOLD14",177,43.5597
"GOLD14",178,72.4026
"GOLD14",179,100.6641
"GOLD14",180,38.0833
"GOLD14",181,44.2611
"GOLD14",182,42.5347
"GOLD14",183,69.941
"GOLD14",184,65.3626
"GOLD14",185,80.4346
"GOLD14",186,68.0024
"GOLD14",187,59.6279
"GOLD14",188,37.5976
"GOLD14",189,61.6398
"GOLD14",190,60.0998
"GOLD14",191,62.5913
"GOLD14",192,47.2603
"GOLD14",193,55.8005
"GOLD14",194,38.8018
"GOLD14",195,83.9735
"GOLD14",196,22.5417
"GOLD14",197,68.2094
"GOLD14",198,47.3561
"GOLD14",199,56.6363
"GOLD14",200,37.5963
"GOLD15",1,38.2905
"GOLD15",2,49.9878
"GOLD15",3,28.2059
"GOLD15",4,53.6572
"GOLD15",5,31.9992
"GOLD15",6,64.446
"GOLD15",7,70.6662
"GOLD15",8,53.3423
"GOLD15",9,50.7978
"GOLD15",10,40.7141
"GOLD15",11,136.9597
"GOLD15",12,54.0881
"GOLD15",13,88.5732
"GOLD15",14,43.7233
"GOLD15",15,67.9154
"GOLD15",16,46.8488
"GOLD15",17,61.969
"GOLD15",18,51.9935
"GOLD15",19,56.2379
"GOLD15",20,53.9549
"GOLD15",21,54.8194
"GOLD15",22,79.4161
"GOLD15",23,52.903
"GOLD15",24,37.4548
"GOLD15",25,29.5964
"GOLD15",26,80.4354
"GOLD15",27,37.8423
"GOLD15",28,98.9728
"GOLD15",29,37.396
"GOLD15",30,40.1148
"GOLD15",31,60.4245
"GOLD15",32,42.754
"GOLD15",33,74.3827
"GOLD15",34,38.3088
"GOLD15",35,36.0307
"GOLD15",36,62.6979
"GOLD15",37,63.194
"GOLD15",38,33.2227
"GOLD15",39,39.7576
"GOLD15",40,73.5315
"GOLD15",41,55.7128
"GOLD15",42,39.5581
"GOLD15",43,37.7077
"GOLD15",44,38.324
"GOLD15",45,61.5959
"GOLD15",46,59.9044
"GOLD15",47,57.232
"GOLD15",48,42.655
"GOLD15",49,39.1002
"GOLD15",50,54.8018
"GOLD15",51,36.424
"GOLD15",52,95.0919
"GOLD15",53,63.7664
"GOLD15",54,52.655
"GOLD15",55,39.467
"GOLD15",56,92.0655
"GOLD15",57,50.74
"GOLD15",58,54.6105
"GOLD15",59,54.5196
"GOLD15",60,80.2973
"GOLD15",61,56.7157
"GOLD15",62,65.7105
"GOLD15",63,35.4955
"GOLD15",64,56.7614
"GOLD15",65,61.2176
"GOLD15",66,34.8447
"GOLD15",67,30.6435
"GOLD15",68,36.522
"GOLD15",69,40.8837
"GOLD15",70,21.8315
"GOLD15",71,59.4287
"GOLD15",72,52.268
"GOLD15",73,41.1584
"GOLD15",74,45.4532
"GOLD15",75,109.6816
"GOLD15",76,57.2115
"GOLD15",77,59.017
"GOLD15",78,48.5682
"GOLD15",79,37.5355
"GOLD15",80,62.7286
"GOLD15",81,37.5498
"GOLD15",82,52.3068
"GOLD15",83,60.1101
"GOLD15",84,38.5763
"GOLD15",85,75.9518
"GOLD15",86,98.842
"GOLD15",87,61.4245
"GOLD15",88,34.716
"GOLD15",89,51.0558
"GOLD15",90,56.432
"GOLD15",91,62.5063
"GOLD15",92,36.0092
"GOLD15",93,42.8547
"GOLD15",94,50.0084
"GOLD15",95,44.2847
"GOLD15",96,48.286
"GOLD15",97,55.741
"GOLD15",98,42.6207
"GOLD15",99,35.7139
"GOLD15",100,73.8767
"GOLD15",101,65.9942
"GOLD15",102,39.8911
"GOLD15",103,38.9368
"GOLD15",104,49.9504
"GOLD15",105,32.8667
"GOLD15",106,41.0162
"GOLD15",107,35.61
"GOLD15",108,42.5646
"GOLD15",109,32.4728
"GOLD15",110,48.4442
"GOLD15",111,29.0476
"GOLD15",112,46.6838
"GOLD15",113,75.0542
"GOLD15",114,174.858
"GOLD15",115,55.4961
"GOLD15",116,36.9679
"GOLD15",117,48.8094
"GOLD15",118,75.4147
"GOLD15",119,53.9922
"GOLD15",120,55.328
"GOLD15",121,156.3055
"GOLD15",122,42.2731
"GOLD15",123,85.0601
"GOLD15",124,54.672
"GOLD15",125,34.2056
"GOLD15",126,47.1053
"GOLD15",127,73.131
"GOLD15",128,40.51
"GOLD15",129,63.5799
"GOLD15",130,59.0194
"GOLD15",131,61.6984
"GOLD15",132,77.6326
"GOLD15",133,34.0672
"GOLD15",134,34.3462
"GOLD15",135,66.8268
"GOLD15",136,28.5306
"GOLD15",137,32.3095
"GOLD15",138,39.4175
"GOLD15",139,68.8072
"GOLD15",140,83.4071
"GOLD15",141,38.3767
"GOLD15",142,45.8182
"GOLD15",143,62.0528
"GOLD15",144,60.6705
"GOLD15",145,208.9851
"GOLD15",146,71.1395
"GOLD15",147,45.8135
"GOLD15",148,95.2983
"GOLD15",149,33.9903
"GOLD15",150,71.1417
"GOLD15",151,58.7664
"GOLD15",152,50.8804
"GOLD15",153,42.1771
"GOLD15",154,45.165
"GOLD15",155,40.7845
"GOLD15",156,27.0874
"GOLD15",157,44.9751
"GOLD15",158,44.9894
"GOLD15",159,59.1559
"GOLD15",160,58.9767
"GOLD15",161,46.5038
"GOLD15",162,36.5399
"GOLD15",163,49.121
"GOLD15",164,75.0509
"GOLD15",165,75.8789
"GOLD15",166,62.7001
"GOLD15",167,50.2928
"GOLD15",168,41.676
"GOLD15",169,33.8037
"GOLD15",170,50.524
"GOLD15",171,51.9154
"GOLD15",172,55.5284
"GOLD15",173,119.0022
"GOLD15",174,45.0678
"GOLD15",175,24.3484
"GOLD15",176,59.9361
"GOLD15",177,83.9424
"GOLD15",178,42.1105
"GOLD15",179,67.9579
"GOLD15",180,51.9199
"GOLD15",181,79.5617
"GOLD15",182,96.4516
"GOLD15",183,51.2827
"GOLD15",184,38.2019
"GOLD15",185,29.5193
"GOLD15",186,39.6337
"GOLD15",187,36.1959
"GOLD15",188,74.9142
"GOLD15",189,31.6401
"GOLD15",190,51.8463
"GOLD15",191,50.9437
"GOLD15",192,68.0068
"GOLD15",193,57.8281
"GOLD15",194,50.9885
"GOLD15",195,54.0158
"GOLD15",196,42.9213
"GOLD15",197,127.4816
"GOLD15",198,67.3792
"GOLD15",199,37.6341
"GOLD15",200,48.2137
"GOLD16",1,59.5682
"GOLD16",2,29.1661
"GOLD16",3,32.6851
"GOLD16",4,84.1271
"GOLD16",5,68.7399
"GOLD16",6,28.0666
"GOLD16",7,47.5222
"GOLD16",8,45.7414
"GOLD16",9,73.2173
"GOLD16",10,32.2153
"GOLD16",11,71.6123
"GOLD16",12,54.8081
"GOLD16",13,33.7508
"GOLD16",14,47.9492
"GOLD16",15,41.0279
"GOLD16",16,68.9289
"GOLD16",17,49.2494
